has_spf,has_dkim,has_dmarc,domain_matches,auth_warn,has_suspect_subject,subject_is_uppercase,send_date_is_RFC2822_compliant,send_date_tz_is_valid,has_received_date,uppercase_body,script,images,https_only,mailto,links,bad_words_percentage,html,form,polarity,subjectivity,attachments,attach_is_executable,is_spam
False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,0.11197916666666667,0.5,False,False,1
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,True,False,0.0,0.0,False,False,1
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,True,False,0.5,0.4714285714285715,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,-0.19027777777777768,0.5291666666666667,False,False,1
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.16666666666666666,0.3333333333333333,False,False,1
False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.3458333333333334,0.5541666666666666,False,False,1
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,0.6333333333333333,0.7999999999999999,False,False,1
False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,0.0,False,False,0.2431818181818182,0.4325757575757576,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,-0.2583333333333333,0.623148148148148,False,False,1
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.2282142857142857,0.4675000000000001,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,1.0,0.3,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.2125,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.0,0.125,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.04545454545454545,0.27651515151515155,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1,0.325,False,False,1
False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,0.0,False,False,0.11547619047619044,0.26785714285714285,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.005494505494505492,0.6055402930402931,False,False,1
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.1875,0.5,False,False,1
False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,1.0,0.3,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.2125,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1,0.325,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.5625,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.2200757575757576,0.6034090909090909,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,-0.2583333333333333,0.623148148148148,False,False,1
False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1726543717720189,0.5090812129047425,False,False,1
False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1726543717720189,0.5090812129047425,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.09166666666666667,0.5055555555555556,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.04545454545454545,0.27651515151515155,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.005494505494505492,0.6055402930402931,False,False,1
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,True,False,0.3541666666666667,0.525,False,False,1
False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,False,False,0.17314814814814816,0.37976190476190474,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.0,0.0,False,False,1
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,True,False,0.028051948051948054,0.3420779220779221,False,False,1
False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.04545454545454545,0.27651515151515155,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.0,0.125,False,False,1
False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,0.0,False,False,0.353469387755102,0.6112698412698413,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,-0.2583333333333333,0.623148148148148,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.005494505494505492,0.6055402930402931,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0.0,False,False,0.23214285714285715,0.655952380952381,False,False,1
False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.5,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1,0.325,False,False,1
False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.29137426900584795,0.5848788638262323,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,-0.06590909090909092,0.3573863636363636,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.5,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1,0.325,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.0,0.125,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,-0.2583333333333333,0.623148148148148,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.30000000000000004,0.5125,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.005494505494505492,0.6055402930402931,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.22266865079365075,0.6500992063492064,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.30000000000000004,0.5125,False,False,1
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.056435497835497846,0.499423569023569,False,False,1
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.04510216450216449,0.49009023569023574,False,False,1
False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.2125,False,False,1
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.28937500000000005,0.6558333333333334,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.04545454545454545,0.27651515151515155,False,False,1
False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1818181818181818,0.5727272727272728,False,False,1
False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,0.0,False,False,0.35,0.30000000000000004,False,False,1
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.0,0.0,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.009852216748768473,True,False,0.12881944444444446,0.3090277777777778,False,False,1
False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,0.0,True,False,0.23632777478931327,0.4909808140577372,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.2125,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.04545454545454545,0.27651515151515155,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.5,0.5625,False,False,1
False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,True,0.0,True,False,0.23632777478931327,0.4909808140577372,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1818181818181818,0.5727272727272728,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.1,0.325,False,False,1
False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,0.0,True,False,0.0,0.0,False,False,1
False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,True,False,0.0,0.0,False,False,1
